GEOID20,District
34025075003,6
34025075004,6
34025075005,6
34025075006,6
34025075007,6
34025080001,6
34025080002,6
34025080003,6
34025080004,6
34025080005,6
34025080006,6
34025080007,6
34025080008,6
34025080009,6
34025080010,6
34025080011,6
34025080012,6
34025080013,6
34025080014,6
34025080015,6
34025080016,6
34025080017,6
34025080018,6
34025080019,6
34025080020,6
34025080021,6
34025080022,6
34025080023,6
34025080024,6
34025080025,6
34025080026,6
34025082001,4
34025082002,6
34025082003,4
34025082004,4
34025082005,4
34025082006,6
34025082007,4
34025082008,4
34025082009,6
34025082010,4
34025082011,4
34025082012,4
34025082013,6
34025082014,6
34025082015,4
34025082016,4
34025082017,4
34025085001,4
34025085002,4
34025085003,4
34025085004,4
34025090001,6
34025090002,4
34025090003,6
34025090004,6
34025090005,6
34025090006,6
34025090007,4
34025090008,4
34025090009,6
34025090010,4
34025095001,4
34025095002,6
34025095003,6
34025095004,6
34025095005,6
34025095006,6
34025095007,6
34025095008,6
34025095009,6
34025095010,6
34025095011,6
34025095012,6
34025095013,6
34025095014,6
34025095015,4
34025095016,6
34025095017,6
34025095018,6
34025095019,6
34025095020,6
34025095021,6
34025095022,6
34025095023,6
34025095024,6
34025095025,6
34025095026,6
34025095027,4
34025095028,6
34025095029,6
34025095030,6
34025095031,6
34025095032,6
34025100001,4
34025105001,4
34025105002,4
34025105003,4
34025105004,4
34025105005,4
34025105006,4
34025110001,4
34025110002,4
34025110003,4
34025110004,4
34025110005,4
34025110006,4
34025115001,6
34025115002,0
34025115003,0
34025115004,6
34025115005,4
34025115006,6
34025115007,0
34025120001,4
34025125001,4
34025125002,4
34025125003,4
34025125004,4
34025125005,4
34025125006,4
34025125007,0
34025125008,4
34025125009,4
34025125010,0
34025125011,4
34025125012,0
34025125013,0
34025125014,0
34025125015,4
34025125016,4
34025125017,4
34025130001,6
34025130002,6
34025130003,6
34025130004,6
34025130005,6
34025130006,6
34025130007,6
34025130008,6
34025130009,6
34025130010,6
34025130011,6
34025130012,6
34025130013,6
34025130014,6
34025130015,6
34025130016,6
34025130017,6
34025130018,6
34025130019,6
34025130020,6
34025130021,6
34025130022,6
34025130023,6
34025130024,6
34025130025,6
34025130026,6
34025130027,6
34025135001,4
34025135002,4
34025135003,4
34025135004,4
34025140001,6
34025140002,6
34025140003,6
34025140004,6
34025140005,6
34025140006,6
34025140007,6
34025140008,6
34025140009,6
34025140010,6
34025140011,6
34025140012,6
34025140013,6
34025140014,6
34025140015,6
34025140016,6
34025140017,6
34025140018,6
34025140019,6
34025140020,6
34025140021,6
34025140022,6
34025140023,6
34025140024,6
34025140025,6
34025140026,6
34025140027,6
34025140028,6
34025145001,6
34025145002,6
34025145003,6
34025145004,6
34025145005,6
34025145006,6
34025145007,6
34025155001,4
34025155002,4
34025155003,4
34025155004,4
34025155005,6
34025155006,4
34025155007,4
34025155008,4
34025155009,4
34025155010,4
34025155011,4
34025155012,4
34025155013,4
34025155014,4
34025155015,4
34025155016,4
34025155017,4
34025155018,4
34025155019,6
34025155020,4
34025155021,4
34025155022,4
34025155023,4
34025155024,4
34025155025,6
34025155026,4
34025155027,4
34025155028,4
34025155029,4
34025155030,4
34025155031,4
34025155032,4
34025155033,4
34025155034,4
34025155035,6
34025155036,4
34025155037,4
34025155038,6
34025155039,6
34025155040,6
34025155041,4
34025155042,6
34025155043,6
34025155044,6
34025155045,4
34025155046,4
34025160001,6
34025160002,6
34025160003,6
34025160004,6
34025160005,6
34025160006,6
34025160007,6
34025165001,4
34025165002,4
34025170001,4
34025170002,4
34025170003,4
34025170004,4
34025170005,4
34025170006,4
34025170007,4
34025170008,4
34025170009,4
34025170010,4
34025170011,4
34025170012,4
34025170013,4
34025170014,4
34025170015,4
34025170016,4
34025170017,4
34025170018,4
34025170019,4
34025170020,4
34025172001,4
34025172002,4
34025172003,4
34025172004,4
34025185001,4
34025185002,4
34025185003,4
34025185004,4
34025185005,4
34025185006,4
34025185007,4
34025185008,4
34025185009,4
34025185010,4
34025185011,4
34025185012,4
34025185013,4
34025185014,4
34025185015,4
34025185016,4
34025185017,4
34025185018,4
34025185019,4
34025185020,4
34025185021,4
34025185022,4
34025190001,6
34025190002,0
34025190003,0
34025190004,6
34025190005,0
34025200001,4
34025200002,4
34025200003,6
34025200004,6
34025200005,4
34025200006,6
34025200007,6
34025200008,4
34025200009,6
34025205001,6
34025210001,4
34025210002,4
34025210003,4
34025210004,4
34025210005,4
34025210006,4
34025215001,4
34025215002,4
34025220001,4
34025220002,4
34025225001,6
34025225002,6
34025225003,6
34025230001,6
34025235001,4
34025240001,4
34025240002,4
34025240003,4
34025240004,4
34025245001,4
34025245002,4
34025245003,4
34025245004,4
34025245005,4
34025247001,4
34025247002,4
34025247003,6
34025247004,6
34025247005,6
34025247006,6
34025247007,4
34025247008,6
34025247009,4
34025247010,4
34025247011,4
34025247012,4
34025247013,4
34025247014,4
34025247015,6
34025250001,4
34025250002,4
34025250003,4
34025250004,4
34025250005,4
34025255001,6
34025255002,6
34025255003,6
34025255004,8
34025260001,4
34025260002,4
34025260003,4
34025260004,4
34025260005,4
34025260006,4
34025260007,4
34025260008,4
34025260009,4
34025260010,4
34025260011,4
34025260012,4
34025260013,4
34025260014,4
34025260015,4
34025260016,4
34025260017,4
34025260018,4
34025260019,4
34025265001,4
34025265002,0
34025265003,4
34025265004,4
34025265005,0
34025265006,4
34025ZZZZZZ,4
34027005101,11
34027005102,11
34027005201,11
34027005202,11
34027005301,11
34027005302,11
34027005401,11
34027005402,11
34027010001,11
34027010002,11
34027010003,11
34027010004,11
34027010005,11
34027013004,11
34027015001,11
34027015002,11
34027015003,11
34027015004,11
34027015005,11
34027020001,9
34027020002,9
34027020003,9
34027020004,9
34027020005,9
34027020006,9
34027020007,9
34027020008,9
34027020009,9
34027025001,9
34027025002,9
34027025003,9
34027025004,9
34027025005,9
34027025006,9
34027025007,9
34027025008,9
34027025009,9
34027025010,9
34027030001,9
34027035001,9
34027035002,9
34027035003,9
34027035004,9
34027035005,9
34027040101,11
34027040102,11
34027040103,11
34027040201,11
34027040202,11
34027040203,11
34027040301,11
34027040302,11
34027040303,11
34027040401,11
34027040402,11
34027040403,11
34027045101,11
34027045102,11
34027045103,11
34027045201,11
34027045202,11
34027045203,11
34027045301,11
34027045302,11
34027045303,11
34027045401,11
34027045402,11
34027045403,11
34027050001,11
34027050002,9
34027050003,11
34027050004,11
34027050005,11
34027050006,11
34027050007,11
34027050008,9
34027055001,9
34027055002,9
34027055003,9
34027055004,9
34027055005,9
34027055006,9
34027055007,9
34027055008,9
34027055009,9
34027060001,11
34027060002,11
34027060003,11
34027060004,11
34027060005,11
34027060006,11
34027060007,11
34027060008,11
34027060009,11
34027065001,9
34027065002,9
34027065003,9
34027065004,9
34027070001,11
34027070002,11
34027070003,11
34027070004,11
34027070005,11
34027070006,11
34027070007,11
34027070008,11
34027070009,11
34027070010,11
34027070011,11
34027070012,11
34027070013,11
34027070014,11
34027075001,11
34027075002,11
34027075003,11
34027075004,11
34027075005,11
34027075006,11
34027075007,11
34027080101,11
34027080102,11
34027080201,11
34027080202,11
34027080301,11
34027080302,11
34027080401,11
34027080402,11
34027082001,9
34027082002,9
34027082003,9
34027082004,9
34027082005,9
34027082006,9
34027085001,9
34027085002,9
34027085003,9
34027085004,9
34027085005,9
34027085006,9
34027085007,9
34027085008,9
34027085009,9
34027085010,9
34027085011,9
34027085012,9
34027085013,9
34027085014,9
34027090001,9
34027090002,9
34027090003,9
34027090004,9
34027090005,9
34027095001,9
34027095002,9
34027095003,9
34027095004,9
34027095005,9
34027100001,11
34027100002,11
34027100003,11
34027105001,11
34027105002,11
34027105003,11
34027105004,11
34027105005,11
34027105006,11
34027105007,11
34027105008,11
34027105009,11
34027105010,11
34027105011,11
34027105012,11
34027105013,11
34027105014,11
34027105015,11
34027105016,11
34027105017,11
34027105018,11
34027110001,11
34027110002,11
34027110003,11
34027110004,11
34027110005,11
34027110006,11
34027110007,9
34027110008,9
34027110009,9
34027110010,9
34027110011,9
34027110012,9
34027110013,9
34027110014,9
34027110015,9
34027110016,9
34027110017,11
34027110018,11
34027110019,9
34027110020,11
34027110021,9
34027110022,11
34027110023,11
34027115001,11
34027115002,11
34027115003,11
34027115004,11
34027115005,11
34027115006,11
34027120101,11
34027120102,9
34027120103,11
34027120104,9
34027120201,11
34027120202,11
34027120203,11
34027120301,11
34027120302,9
34027120303,9
34027120401,9
34027120402,9
34027120403,9
34027120404,9
34027125001,11
34027125002,11
34027125003,11
34027125004,11
34027125005,11
34027130001,11
34027130002,11
34027130003,11
34027135001,9
34027135002,11
34027135003,11
34027135004,11
34027135005,11
34027135006,11
34027135007,11
34027135008,11
34027135009,11
34027135010,11
34027135011,11
34027135012,11
34027135013,11
34027135014,11
34027135015,11
34027135016,11
34027135017,11
34027135018,11
34027135019,11
34027135020,11
34027135021,11
34027135022,11
34027140001,11
34027140002,11
34027145001,11
34027145002,11
34027145003,11
34027145004,11
34027145005,11
34027145006,11
34027145007,11
34027145008,11
34027145009,11
34027145010,11
34027145011,11
34027145012,11
34027145013,11
34027145014,11
34027145015,11
34027145016,11
34027145017,11
34027145018,11
34027145019,11
34027145020,11
34027145021,11
34027145022,11
34027145023,11
34027145024,11
34027145025,11
34027145026,11
34027145027,11
34027145028,11
34027145029,11
34027145030,11
34027145031,11
34027145032,11
34027145033,11
34027145034,11
34027145035,11
34027145036,11
34027145037,11
34027145038,11
34027145039,11
34027155001,11
34027155002,11
34027155003,11
34027155004,11
34027155005,11
34027155006,11
34027155007,11
34027155008,11
34027155009,11
34027155010,11
34027155011,11
34027155012,11
34027160001,11
34027160002,11
34027160003,11
34027160004,11
34027160005,11
34027160006,11
34027160007,11
34027160008,11
34027160009,11
34027160010,11
34027160011,11
34027160012,11
34027160013,11
34027160014,11
34027160015,11
34027160016,11
34027160017,11
34027160018,11
34027160019,11
34027165001,12
34027165002,11
34027165003,11
34027170001,11
34027170002,11
34027170003,11
34027170004,11
34027170005,11
34027175101,11
34027175102,11
34027175103,11
34027175104,11
34027175201,11
34027175202,11
34027175203,11
34027175204,11
34027175301,11
34027175302,11
34027175303,11
34027175304,11
34027175401,11
34027175402,11
34027175403,11
34027175404,11
34027175501,11
34027175502,11
34027175503,11
34027175504,11
34027175601,11
34027175602,11
34027175603,11
34027175604,11
34027180101,11
34027180102,11
34027180103,11
34027180104,11
34027180105,11
34027180201,11
34027180202,11
34027180203,11
34027180204,11
34027180205,11
34027180301,11
34027180302,11
34027180303,11
34027180304,11
34027180305,11
34027180306,11
34027180401,11
34027180402,11
34027180403,11
34027180404,11
34027180405,11
34027180406,11
34027185001,11
34027190001,9
34027190002,9
34027190003,9
34027190004,9
34027190005,9
34027190006,11
34027190007,11
34027190008,11
34027190009,9
34027190010,11
34027190011,11
34027190012,9
34027190013,11
34027195001,11
34027195002,11
34027195003,11
34027195004,11
34027195005,11
34029003001,4
34029003002,4
34029003003,4
34029003004,4
34029003005,6
34029003006,4
34029003007,4
34029003008,4
34029003009,6
34029003010,4
34029003011,4
34029003012,4
34029003013,6
34029003014,4
34029003015,6
34029005001,4
34029010001,4
34029015001,4
34029020001,4
34029020002,4
34029020003,4
34029020004,4
34029020005,4
34029020006,4
34029020007,4
34029025000,4
34029025102,4
34029025103,4
34029025104,4
34029025107,4
34029025116,4
34029025134,4
34029025137,4
34029025139,4
34029025205,4
34029025206,4
34029025211,4
34029025233,4
34029025235,4
34029025236,4
34029025240,4
34029025301,4
34029025308,6
34029025313,6
34029025319,6
34029025320,6
34029025326,6
34029025327,6
34029025329,4
34029025330,4
34029025331,4
34029025332,4
34029025409,6
34029025410,6
34029025412,6
34029025414,6
34029025415,6
34029025417,6
34029025418,6
34029025421,6
34029025422,6
34029025423,6
34029025424,6
34029025425,6
34029025428,6
34029025438,6
34029030001,4
34029030002,4
34029030003,6
34029030004,4
34029030005,4
34029030006,4
34029030007,4
34029030008,4
34029030009,4
34029030010,4
34029030011,4
34029030012,4
34029030013,4
34029030014,4
34029030015,4
34029030016,6
34029030017,4
34029030018,4
34029030019,4
34029030020,4
34029030021,4
34029030022,4
34029030023,6
34029030024,6
34029030025,4
34029030026,4
34029030027,4
34029030028,6
34029030029,4
34029030030,6
34029030031,6
34029030032,4
34029030033,4
34029030034,4
34029030035,4
34029030036,4
34029030037,4
34029030038,4
34029030039,4
34029030040,4
34029030041,4
34029030042,4
34029030043,6
34029030044,4
34029030045,4
34029030046,4
34029030047,4
34029030048,4
34029030049,4
34029030050,6
34029030051,4
34029030052,4
34029030053,4
34029030054,4
34029030055,4
34029030056,4
34029030057,6
34029035001,4
34029035002,4
34029035003,4
34029035004,4
34029035005,4
34029035006,6
34029035007,4
34029035008,4
34029035009,4
34029035010,4
34029035011,4
34029035012,4
34029035013,4
34029035014,6
34029035015,4
34029035016,4
34029035017,4
34029035018,4
34029035019,4
34029035020,4
34029035021,4
34029035022,4
34029035023,4
34029035024,4
34029035025,6
34029035026,4
34029035027,4
34029035028,4
34029035029,4
34029035030,6
34029035031,4
34029035032,4
34029035033,4
34029035034,4
34029035035,4
34029035036,4
34029035037,4
34029035038,4
34029035039,4
34029035040,4
34029035041,4
34029035042,4
34029035043,4
34029035044,4
34029035045,6
34029035046,4
34029035047,6
34029035048,6
34029035049,6
34029035050,4
34029035051,4
34029035052,6
34029035053,4
34029035054,4
34029035055,4
34029035056,4
34029035057,4
34029035058,6
34029035059,4
34029035060,4
34029035061,4
34029035062,6
34029035063,6
34029040001,4
34029045001,4
34029050001,4
34029050002,4
34029055001,6
34029055002,6
34029055003,6
34029055004,6
34029055005,6
34029055006,6
34029055007,6
34029055008,6
34029055009,6
34029055010,6
34029055011,6
34029055012,6
34029055013,6
34029055014,6
34029055015,6
34029055016,6
34029055017,6
34029055018,6
34029055019,6
34029055020,6
34029055021,6
34029055022,6
34029055023,6
34029055024,6
34029055025,6
34029055026,6
34029055027,6
34029055028,6
34029055029,6
34029055030,6
34029055031,6
34029055032,6
34029055033,6
34029055034,6
34029060001,6
34029060002,6
34029060003,6
34029060004,4
34029060005,4
34029060006,4
34029060007,6
34029060008,6
34029060009,6
34029060010,6
34029060011,6
34029060012,4
34029060013,4
34029060014,4
34029060015,4
34029060016,4
34029060017,6
34029060018,6
34029065001,6
34029070001,6
34029070002,6
34029070003,4
34029070004,6
34029070005,6
34029070006,6
34029070007,6
34029070008,6
34029070009,6
34029070010,6
34029070011,6
34029070012,6
34029070013,6
34029070014,6
34029070015,6
34029070016,6
34029070017,6
34029070018,6
34029070019,6
34029070020,6
34029070021,6
34029070022,6
34029070023,4
34029070024,4
34029070025,6
34029070026,6
34029070027,6
34029070028,4
34029070029,6
34029070030,4
34029070031,4
34029070032,6
34029070033,6
34029070034,4
34029070035,6
34029070036,6
34029070037,6
34029070038,6
34029070039,6
34029070040,6
34029070041,6
34029070042,6
34029070043,6
34029075001,4
34029075002,4
34029080001,4
34029080002,4
34029080003,4
34029080004,4
34029080005,4
34029080006,4
34029080007,4
34029080008,4
34029080009,4
34029080010,4
34029080011,4
34029080012,4
34029080013,4
34029080014,4
34029080015,4
34029080016,4
34029085001,4
34029085002,4
34029085003,4
34029090001,6
34029090002,6
34029090003,6
34029090004,6
34029090005,6
34029090006,6
34029090007,6
34029090008,6
34029090009,6
34029090010,6
34029090011,6
34029090012,6
34029090013,6
34029090014,6
34029090015,6
34029090016,6
34029090017,6
34029090018,6
34029090019,6
34029090020,6
34029090021,6
34029090022,6
34029090023,6
34029090024,6
34029090025,6
34029090026,6
34029090027,6
34029090028,6
34029090029,6
34029090030,6
34029090031,6
34029090032,6
34029090033,6
34029090034,6
34029090035,6
34029090036,6
34029090037,6
34029090038,6
34029090039,6
34029090040,6
34029095001,4
34029102001,6
34029102002,6
34029102003,4
34029102004,4
34029102005,6
34029102006,6
34029105001,4
34029110001,4
34029110002,4
34029115001,6
34029115002,6
34029115003,6
34029115004,6
34029115005,6
34029115006,6
34029120001,4
34029120002,4
34029120003,4
34029120004,4
34029120005,4
34029120006,4
34029120007,4
34029120008,4
34029120009,4
34029120010,4
34029120011,4
34029120012,4
34029120013,4
34029120014,4
34029120015,4
34029120016,4
34029123001,4
34029123002,4
34029123003,4
34029123004,4
34029130001,4
34029135001,4
34029135002,4
34029140001,4
34029145001,4
34029145002,4
34029145003,4
34029150001,4
34029150002,4
34029150003,4
34029150004,4
34029150005,4
34029150006,4
34029150007,4
34029150008,4
34029150009,4
34029150010,4
34029150011,4
34029150012,4
34029150013,4
34029150014,4
34029150015,4
34029150016,4
34029150017,4
34029150018,4
34029150019,4
34029150020,4
34029150021,4
34029155001,4
34029160001,4
34029160002,4
34029ZZZZZZ,4
34031005001,12
34031005002,11
34031005003,11
34031005004,11
34031005005,12
34031010101,12
34031010102,10
34031010103,12
34031010104,12
34031010105,12
34031010106,12
34031010107,12
34031010108,10
34031010109,12
34031010110,12
34031010111,12
34031010112,12
34031010113,12
34031010114,12
34031010115,12
34031010116,12
34031010117,12
34031010118,12
34031010119,12
34031010120,11
34031010121,11
34031010122,12
34031010123,10
34031010201,12
34031010202,12
34031010203,12
34031010204,12
34031010205,12
34031010206,12
34031010207,12
34031010208,12
34031010209,12
34031010210,12
34031010301,10
34031010302,10
34031010303,12
34031010304,10
34031010305,10
34031010306,12
34031010307,10
34031010308,10
34031010401,10
34031010402,10
34031010403,10
34031010404,10
34031010405,10
34031010501,10
34031010502,10
34031010503,10
34031010504,12
34031010505,12
34031010506,12
34031015001,12
34031015002,12
34031015003,12
34031015004,12
34031015005,12
34031015006,12
34031020101,12
34031020102,12
34031020103,12
34031020201,12
34031020202,12
34031020203,12
34031020301,12
34031020302,12
34031020303,12
34031020304,12
34031020401,12
34031020402,12
34031020403,12
34031025001,11
34031025002,12
34031025003,12
34031025004,11
34031025005,11
34031025006,12
34031025007,11
34031025008,11
34031025009,12
34031030001,12
34031030002,12
34031030003,12
34031030004,12
34031030005,12
34031030006,12
34031030007,12
34031035101,10
34031035102,10
34031035103,10
34031035104,10
34031035201,10
34031035202,10
34031035203,10
34031035204,10
34031035205,10
34031035206,10
34031035207,10
34031035208,10
34031035209,10
34031035301,10
34031035302,10
34031035303,10
34031035304,10
34031035305,12
34031035306,10
34031035307,10
34031035308,10
34031035309,10
34031035310,10
34031035401,10
34031035402,10
34031035403,10
34031035404,10
34031035405,10
34031035406,10
34031035407,10
34031040101,12
34031040102,12
34031040103,12
34031040104,12
34031040105,12
34031040106,12
34031040107,12
34031040108,12
34031040109,12
34031040110,12
34031040111,12
34031040112,12
34031040201,12
34031040202,12
34031040203,12
34031040204,12
34031040205,12
34031040206,12
34031040207,12
34031040208,12
34031040209,12
34031040210,12
34031040211,12
34031040212,12
34031040301,12
34031040302,12
34031040303,10
34031040304,12
34031040305,12
34031040306,12
34031040307,12
34031040308,12
34031040309,12
34031040310,12
34031040311,12
34031040312,12
34031040313,12
34031040401,12
34031040402,12
34031040403,12
34031040404,12
34031040405,12
34031040406,12
34031040407,12
34031040408,12
34031040409,12
34031040410,12
34031040411,12
34031040501,12
34031040502,12
34031040503,12
34031040504,12
34031040505,12
34031040506,12
34031040507,12
34031040508,12
34031040509,12
34031040601,12
34031040602,12
34031040603,12
34031040604,12
34031040605,12
34031040606,12
34031040607,10
34031040608,12
34031040609,12
34031040610,12
34031040611,12
34031045001,12
34031045002,12
34031045003,11
34031045004,12
34031045005,11
34031045006,12
34031050001,12
34031050002,12
34031050003,12
34031050004,12
34031055001,12
34031055002,12
34031055003,12
34031055004,12
34031055005,12
34031055006,12
34031055007,12
34031055008,12
34031055009,12
34031060001,12
34031060002,12
34031060003,12
34031060004,12
34031060005,12
34031060006,12
34031065001,12
34031065002,12
34031065003,12
34031065004,12
34031065005,12
34031065006,12
34031065007,12
34031065008,12
34031070101,11
34031070102,12
34031070103,11
34031070104,11
34031070105,12
34031070106,11
34031070201,11
34031070202,11
34031070203,12
34031070204,12
34031070205,12
34031070206,12
34031070207,12
34031070301,11
34031070302,11
34031070303,12
34031070304,12
34031070305,12
34031070306,12
34031070307,12
34031070308,12
34031070309,12
34031070401,12
34031070402,12
34031070403,12
34031070404,12
34031070405,12
34031070406,12
34031070407,12
34031070501,12
34031070502,12
34031070503,12
34031070504,12
34031070505,12
34031070601,12
34031070602,12
34031070603,12
34031070604,12
34031070605,12
34031070606,12
34031070607,12
34031075001,11
34031075002,11
34031075003,11
34031075004,11
34031075005,11
34031075006,12
34031075007,12
34031075008,12
34031075009,11
34031075010,11
34031075011,11
34031075012,12
34031075013,12
34031080001,12
34031080002,12
34031080003,12
34031080004,12
34031080005,12
34031080006,12
34031080007,12
34033000501,2
34033000702,2
34033000703,2
34033000704,2
34033000705,2
34033001501,2
34033004002,2
34033004003,2
34033004202,2
34033004203,2
34033004204,2
34033004205,2
34033004206,2
34033004208,2
34033005002,2
34033005501,2
34033007001,2
34033010001,3
34033020001,2
34033020002,2
34033030001,2
34033035001,2
34033035002,2
34033040001,2
34033042001,2
34033042007,2
34033042009,2
34033045001,2
34033045002,2
34033045003,2
34033050001,3
34033050002,3
34033050003,3
34033050004,3
34033050005,3
34033050006,2
34033055002,2
34033060E01,2
34033060E02,2
34033070001,2
34033070002,3
34033075001,2
34033075002,2
3403360W001,2
3403360W002,2
34035000005,9
34035000006,9
34035005001,9
34035005002,9
34035005003,9
34035005004,9
34035005005,9
34035005006,9
34035005007,9
34035005008,9
34035005009,9
34035010001,9
34035010002,9
34035010003,9
34035010004,9
34035010005,9
34035010006,9
34035010007,9
34035010008,9
34035010009,9
34035010010,9
34035010011,9
34035010012,9
34035010013,9
34035010014,9
34035010015,9
34035010016,9
34035010017,9
34035010018,9
34035010019,9
34035010020,9
34035010021,9
34035010022,9
34035010023,9
34035010024,9
34035015001,9
34035015002,9
34035015003,9
34035015004,9
34035015005,9
34035015006,9
34035015007,9
34035020001,9
34035020002,9
34035020003,9
34035020004,9
34035020005,9
34035020006,9
34035020007,9
34035025002,9
34035025003,9
34035025005,9
34035025006,9
34035025007,9
34035025008,9
34035025009,9
34035025010,9
34035025011,9
34035025012,9
34035025013,9
34035025014,9
34035025015,9
34035025016,9
34035030001,9
34035030002,9
34035030003,9
34035030004,9
34035030005,9
34035030006,9
34035030007,9
34035030008,9
34035030009,9
34035030010,9
34035030011,9
34035030012,9
34035030013,9
34035030014,9
34035030015,9
34035030016,9
34035030017,9
34035030018,9
34035030019,9
34035030020,9
34035030021,9
34035030022,9
34035030023,9
34035030024,9
34035030025,9
34035030026,9
34035030027,9
34035030028,9
34035030029,9
34035030030,9
34035030031,9
34035030032,9
34035030033,9
34035030034,9
34035030035,9
34035030036,9
34035035001,9
34035040101,8
34035040102,8
34035040103,8
34035040104,8
34035040105,8
34035040106,8
34035040107,8
34035040108,8
34035040109,8
34035040110,8
34035040211,9
34035040212,8
34035040213,9
34035040214,8
34035040215,8
34035040216,8
34035040217,8
34035040218,8
34035040219,8
34035040220,8
34035040221,8
34035040222,8
34035040324,8
34035040326,8
34035040327,8
34035040328,8
34035040329,8
34035040330,8
34035040331,8
34035040332,8
34035040333,8
34035040334,8
34035040425,8
34035040435,8
34035040436,8
34035040437,8
34035040438,8
34035040439,8
34035040440,8
34035040441,8
34035040442,8
34035040443,8
34035040523,8
34035040544,8
34035040545,8
34035040546,8
34035040547,8
34035040548,8
34035040549,8
34035040550,8
34035040551,8
34035045001,9
34035045002,9
34035045003,9
34035045004,9
34035050001,9
34035050002,9
34035050003,9
34035050004,9
34035050005,9
34035050006,9
34035050007,9
34035050008,9
34035050009,8
34035050010,9
34035050011,8
34035050012,9
34035050013,9
34035050014,9
34035050015,9
34035050016,9
34035050017,9
34035050018,9
34035050019,9
34035050020,9
34035050021,9
34035050022,9
34035050023,9
34035050024,9
34035050025,9
34035050026,9
34035050027,9
34035050028,9
34035050029,9
34035050030,9
34035050031,9
34035050032,9
34035050033,9
34035055001,9
34035055002,9
34035055003,9
34035055004,9
34035055005,9
34035055006,9
34035055007,9
34035060001,8
34035065001,8
34035065002,9
34035065003,9
34035065004,9
34035065005,9
34035065006,9
34035065007,9
34035065008,9
34035065009,9
34035065010,9
34035065011,9
34035065012,9
34035065013,9
34035065014,9
34035065015,9
34035065016,9
34035065017,9
34035065018,8
34035065019,9
34035070001,9
34035070002,9
34035070003,9
34035070004,9
34035070005,9
34035070006,9
34035070008,9
34035070009,9
34035070010,9
34035070011,9
34035070013,9
34035070014,9
34035070015,9
34035075001,9
34035075002,9
34035080001,9
34035080002,9
34035080003,9
34035080004,9
34035080005,9
34035085001,8
34035090001,9
34035090002,9
34035090003,9
34035090004,9
34035090005,9
34035090006,9
34035090007,9
34035090008,9
34035090009,9
34035090010,9
34035090011,9
34035090012,9
34035095001,9
34035095002,9
34035095003,9
34035100001,9
34035100002,9
34035100003,9
34035100004,9
34035100005,9
34035100006,9
34035100007,9
34035100008,9
34035100009,9
34035100010,9
34035100011,9
34035100012,9
34035100013,9
34035105001,9
34035105002,9
34035105003,9
34035105004,9
34035105005,9
34037005001,11
34037010001,11
34037010002,11
34037010003,11
34037010004,11
34037010005,11
34037010006,11
34037015001,11
34037020001,11
34037020002,11
34037020003,11
34037020004,11
34037020005,11
34037020006,11
34037025001,11
34037025002,11
34037025003,11
34037025004,11
34037030001,11
34037030002,11
34037030003,11
34037035001,11
34037035002,11
34037035003,11
34037035004,11
34037040001,11
34037040002,11
34037040003,11
34037040004,11
34037045001,11
34037045002,11
34037050001,11
34037050002,11
34037050003,11
34037050004,11
34037055001,11
34037055002,11
34037055003,11
34037055004,11
34037055005,11
34037055006,11
34037055007,11
34037060001,11
34037060002,11
34037060003,11
34037060004,11
34037060005,11
34037060006,11
34037060007,11
34037060008,11
34037060009,11
34037060010,11
34037060011,11
34037060012,11
34037065001,11
34037065002,11
34037065003,11
34037070001,11
34037070002,11
34037070003,11
34037075001,11
34037075002,11
34037075003,11
34037075004,11
34037075005,11
34037075006,11
34037080001,11
34037080002,11
34037085001,11
34037090001,11
34037090002,11
34037090003,11
34037090004,11
34037090005,11
34037090006,11
34037090007,11
34037090008,11
34037090009,11
34037090010,11
34037090011,11
34037090012,11
34037090013,11
34037090014,11
34037095001,11
34037095002,11
34037095003,11
34037100001,11
34037100002,11
34037100003,11
34037105001,11
34037110001,11
34037110002,11
34037110003,11
34037110004,11
34037110005,11
34037110006,11
34037110007,11
34037110008,11
34037110009,11
34037110010,11
34037110011,11
34037110012,11
34037110013,11
34037110014,11
34037110015,11
34037110016,11
34037110017,11
34037110018,11
34037110019,11
34037110020,11
34037115001,11
34037120001,11
34037120002,11
34037120003,11
34037120004,11
34037120005,11
34037120006,11
34037120007,11
34037120008,11
34039002010,0
34039002028,0
34039002037,0
34039002047,0
34039002048,0
34039002049,0
34039002064,0
34039002065,0
34039002067,0
34039002068,0
34039002211,0
34039005001,9
34039005002,9
34039005003,9
34039005004,9
34039005005,9
34039005006,9
34039005007,9
34039005008,9
34039005009,9
34039005010,9
34039005011,9
34039009541,0
34039010101,0
34039010102,0
34039010103,0
34039010104,0
34039010201,0
34039010202,0
34039010203,0
34039010204,0
34039010301,0
34039010302,0
34039010303,0
34039010304,0
34039010401,0
34039010402,0
34039010403,0
34039010404,0
34039015001,0
34039015002,0
34039015003,0
34039015004,0
34039015005,0
34039015006,0
34039015007,0
34039015008,0
34039015009,0
34039015010,0
34039015011,0
34039015012,0
34039015013,0
34039015014,0
34039015015,0
34039015016,0
34039015017,0
34039015018,0
34039015019,0
34039015020,0
34039015021,0
34039015022,0
34039015023,0
34039015024,0
34039015025,0
34039015026,0
34039015027,0
34039015028,0
34039015029,0
34039015030,0
34039020101,0
34039020102,0
34039020103,0
34039020104,0
34039020105,0
34039020106,0
34039020107,0
34039020108,0
34039020109,0
34039020201,0
34039020202,0
